945,اعراف,157, هشتم,-7605629792518665216,909346712
949,مائدة,110, ششم,5952245779446631424,909346712
952,اعراف,163, نهم,-274244588181124096,909346712
955,مائدة,126, هفتم,7019985919229562112,909346712
958,انعام,149, هشتم,-8141206304453751807,909346712
962,اعراف,165, نهم,-8617866585322877693,909346712
1232,انبیاء,328, هفدهم,-7654061080691536896,909346712
1233,نور,356, هجدهم,-1233511308802519805,909346712
1236,حج,333, هفدهم,-2569549877945299711,909346712
1239,حج,337, هفدهم,-7330294488729908221,909346712
1242,نور,359, هجدهم,7936345298100423681,909346712
1245,مریم,312, شانزدهم,7861736837090315520,909346712
1249,قصص,389, بیستم,-5992602254098101246,909346712
1252,عنکبوت,397, بیستم,5636254933725088769,909346712
1254,شعراء ,368, نوزدهم,-8656974014899155967,909346712
1258,طه,313, شانزدهم,5712094847765122306,909346712
1261,قصص,387, بیستم,-2680345465651393278,909346712
1264,شعراء ,372, نوزدهم,-6367949135543006205,909346712
1268,مومنون,349, هجدهم,-5540359927455216640,909346712
1271,قصص,396, بیستم,188517865727593731,909346712
1274,مومنون,348, هجدهم,3226776356527344898,909346712
1276,انبیاء,325, هفدهم,-352072419231462144,909346712
1311,احزاب,426, بیست و دوم,4712647574212447491,909346712
1314,یس,442, بیست و سوم,-408068347411493887,909346712
1317,زمر,465, بیست و چهارم,9084112292204252417,909346712
1319,شوری,489, بیست و پنجم,3209694343882345729,909346712
1322,زمر,463, بیست و چهارم,-2332917383462319103,909346712
1325,دخان,496, بیست و پنجم,-5173527664053318654,909346712
1328,شوری,483, بیست و پنجم,3109031855330692096,909346712
1330,غافر,470, بیست و چهارم,4842337169734896897,909346712
1333,یس,441, بیست و دوم,3024044004555492611,909346712
1336,فاطر,439, بیست و دوم,1360984289031490817,909346712
1339,روم,409, بیست و یکم,4660961731609627648,909346712
1341,شوری,487, بیست و پنجم,146965122287733761,909346712
1344,زمر,461, بیست و سوم,-2146844831665681152,909346712
1347,عنکبوت,404, بیست و یکم,3139272823141895169,909346712
1349,ص,454, بیست و سوم,6712368954067651841,909346712
1352,شوری,484, بیست و پنجم,2604364814279183616,909346712
1355,احزاب,423, بیست و دوم,5652193454287949056,909346712
1357,یس,444, بیست و سوم,7969629714105765121,909346712
1360,غافر,471, بیست و چهارم,3348971680791727107,909346712
1363,زمر,467, بیست و چهارم,-6460466441947902975,909346712
1366,غافر,474, بیست و چهارم,8305833981601254659,909346712
1368,فصلت,481, بیست و چهارم,-4894005419993723904,909346712
1371,زمر,459, بیست و سوم,6837027184375368706,909346712
1374,احزاب,419, بیست و یکم,-3135437726433080062,909346712
1377,صافات,451, بیست و سوم,-3656359947399001087,909346712
1379,لقمان,414, بیست و یکم,2048979500855463169,909346712
1382,لقمان,412, بیست و یکم,-5910640259310744318,909346712
1384,یس,443, بیست و سوم,-8779855434414486527,909346712
1385,زخرف,494, بیست و پنجم,7088190824529857537,909346712
1388,سبا,429, بیست و دوم,3540532994633960706,909346712
1390,فاطر,435, بیست و دوم,4308291177977875458,909346712
1393,صافات,448, بیست و سوم,-582160620504085245,909346712
1396,زخرف,495, بیست و پنجم,-6947875548490691328,909346712
1399,احزاب,421, بیست و یکم,6940258132085181440,909346712
1402,زخرف,490, بیست و پنجم,-8268837614197797886,909346712
1404,شوری,486, بیست و پنجم,2192179895257402627,909346712
1407,غافر,475, بیست و چهارم,5956995669689568259,909346712
1442,طلاق,559, بیست و هشتم,4352236458720168962,909346712
1444,تحریم,560, بیست و هشتم,-7564041864697476093,909346712
1447,انفطار,587, سي ام,4038075200344952067,909346712
1450,ممتحنة,550, بیست و هشتم,8784446995124259842,909346712
1453,حشر,546, بیست و هشتم,2052234055278857473,909346712
1455,تکویر,586, سي ام,3948601342119119873,909346712
1458,واقعة,535, بیست و هفتم,-5312277235385103357,909346712
1461,حدید,541, بیست و هفتم,1097541303015377922,909346712
1463,محمد (صلی‌الله‌علیه‌وآله‌وسلم),510, بیست و ششم,-7453809226943624192,909346712
1466,الرحمن,532, بیست و هفتم,9202261413680909570,909346712
1469,فجر,593, سي ام,7044667756261280771,909346712
1472,مجادلة,542, بیست و هشتم,-885133248561476608,909346712
1475,لیل,596, سي ام,9018634175751523585,909346712
1478,صف,552, بیست و هشتم,-4253069305836663806,909346712
1481,نبا,582, سي ام,-5147016239682155519,909346712
1484,فتح,515, بیست و ششم,-7425749690202256384,909346712
1486,نجم,526, بیست و هفتم,-1414957115662136319,909346712
1489,قدر,598, سي ام,-7114983723722339070,909346712
1490,محمد (صلی‌الله‌علیه‌وآله‌وسلم),507, بیست و ششم,5895405426355473666,909346712
1494,محمد (صلی‌الله‌علیه‌وآله‌وسلم),509, بیست و ششم,-5045438957461107710,909346712
1496,محمد (صلی‌الله‌علیه‌وآله‌وسلم),508, بیست و ششم,-2826606900422046718,909346712
1500,تغابن,557, بیست و هشتم,-8324059486185845759,909346712
1503,ق,518, بیست و ششم,-7700187792494359552,909346712
1505,قیامة,578, بیست و نهم,1657518177000230144,909346712
1508,قلم,566, بیست و نهم,7911856975135771651,909346712
1511,مجادلة,544, بیست و هشتم,-5328725929331127040,909346712
1514,انسان,580, بیست و نهم,-5312048536961479423,909346712
1516,الرحمن,534, بیست و هفتم,-4801945510422574080,909346712
1519,حشر,548, بیست و هشتم,-3129245276942889726,909346712
1522,ق,519, بیست و ششم,773581197012700416,909346712
1525,قمر,530, بیست و هفتم,2919757525682621443,909346712
1527,حجرات,516, بیست و ششم,-3062236640302265342,909346712
1530,تحریم,561, بیست و هشتم,-2624085654676697854,909346712
1533,مرسلات,581, بیست و نهم,-523701786277573631,909346712
1536,اعلی,592, سي ام,-7438116996988924925,909346712
1538,واقعة,537, بیست و هفتم,-905469815626068733,909346712
1541,معارج,570, بیست و نهم,-6693967527310324736,909346712
1543,نازعات,584, سي ام,4740918217187134467,909346712
